estacionID,nombre,latitud,longitud
B280LAJ,PRESA LAS LAJAS,29.941667,-106.977222
B275LSB,LAGUNA DE SAN BARTOLO,0,0
B270LYU,LAGUNA DE YURIRIA,20.216667,-101.133333
B265LMT,LAGUNA DE MEZTITLAN,0,0
B260LFR,LAGUNA DEL FRESNO,19.839167,-100.413333
B255LAM,LAGUNA DE AMELA,18.9,-103.866667
B250LAC,LAGUNA ALCUZAHUE,0,0
B245LCH,LAGO DE CHAPALA,20.3,-103.2
B240VEG,LA VEGA,20.6,-103.8
B238PRI,LA PATRIA ES PRIMERO,0,0
B235ESP,PRESA LA ESPERANZA,20.058889,-98.336111
B233CDZ,LA CODORNIZ,21.995556,-102.674722
B230CAL,LA CALERA,21.7,-99.1
B225BOQ,LA BOQUILLA,27.539444,-105.391667
B220AMG,LAZARO CARDENAS,0,0
B217JLA,JULIAN ADAME,22.120833,-102.859167
B215JOD,JOSEFA ORTIZ DE DOMINGUEZ,26.4125,-108.716667
B212JRG,JAVIER ROJO GOMEZ,20.733333,-99.333333
B212IGO,ISIDRO G. OROZCO,0,0
B210JAA,JOSE ANTONIO ALZATE,19.465556,-99.703889
B208JLP,PRESA JOSE LOPEZ PORTILLO,24.571389,-106.807778
B205JAR,PRESA JARIPO,19.9,-102.6
B202JEM,INSURGENTE JOSE EVARISTO MOLINA,0,0
B200IVG,ING. VALENTIN GAMA,0,0
B195IRA,IGNACIO RAMIREZ,0,0
B191IRR,IGNACIO L. ALATORRE,28.433056,-110.392778
B190IAL,IGNACIO ALLENDE,20.833333,-100.816667
B176GPE,DE GUADALUPE,19.633333,-99.25
B175GVI,GUADALUPE VICTORIA,22.746389,-102.506389
B170FZA,FRANCISCO ZARCO,25.273611,-103.776667
B165FVL,FRANCISCO VILLA,24.001667,-103.960278
B160FMA,PRESA MADERO,0,0
B155FIM,FRANCISCO I. MADERO,28.165278,-105.625
B150EBU,EUSTAQUIO BUELNA,25.466667,-108.083333
B147EPG,EMILIO PORTES GIL,22.941944,-98.788611
B146ERA,ESTUDIANTE RAMIRO CABALLERO,22.622778,-98.688333
B37015,EL ASTILLERO,0,0
B37014,CAÑADA VERDE,0,0
B36059,SANTA ROSA TLAHUALILO,0,0
B36058,KM. 1 +747.41,0,0
B36056,CAZADERO II (SALIDAS PRESA),0,0
B36054,CAZADERO,0,0
B36053,CAZADERO,0,0
B36030,SAN RAMON,0,0
B36029,SAN ANTONIO 1,0,0
B36028,MUNICIPIOS,0,0
B36027,SACRAMENTO,0,0
B36026,RELAMPAGO,0,0
B36025,LA CONCHA,0,0
B36024,CUIJE,0,0
B36023,COYOTE,0,0
B36021,SAN FERNANDO,0,0
B36020,TORREON,0,0
B36019,SANTA CRUZ,0,0
B36017,EL SAUZ,0,0
B34002,LA PLAZUELA,0,0
B34001,EL TINTERO,0,0
B31002,CANASAYAB,19.294444,-90.575833
B30211,EL TABLON,0,0
B30147,EL JABALÍ,16.147222,-91.377222
B30145,DOLORES,0,0
B30118,PUENTE MAJAHUA,0,0
B30113,IXCAN,16.1,-91.083333
B30111,OXOLOTAN,17.391667,-92.753333
B30019,BOCA DEL CERRO,17.433333,-91.483333
B30002,GAVIOTAS,17.966667,-92.916667
B18559,SAN PEDRO,0,0
B18558,ABASOLO,18.925,-99.233333
B18557,EL TUNEL,18.9375,-99.236111
B18556,MEYUCA,18.853333,-99.775556
B18555,CHONTALCUATLAN,0,0
B18554,EL MIRADOR,18.806944,-99.773611
B18553,OBREGON,0,0
B18552,COYUCA DE CATALAN,0,0
B18550,NUEVO GALEANA,0,0
B18549,LA COMUNIDAD,0,0
B18548,LA COMUNIDAD,0,0
B18547,CHAMACUA,0,0
B18546,EL MONUMENTO,0,0
B18545,SALIDAS PRESA VILLA VICTORIA (C.F.E.),0,0
B18544,PALOS ALTOS,0,0
B18543,PALOS ALTOS,0,0
B18542,PRESA YOSOCUTA,0,0
B18541,BALCON DEL DIABLO II,0,0
B18540,TEMASCALTEPEC,19.039722,-100.063333
B18539,ARCEO,0,0
B18538,TEZOATLAN II,0,0
B18537,VERTEDOR ZARZA,0,0
B18536,EL MOLINO,0,0
B18534,LOS OLIVOS,19.213889,-102.866667
B18532,CHORROS DEL VARAL,19.5,-102.4
B18531,LOS TEJONES,0,0
B18530,LOS LIMONES,0,0
B18529,CASAS VIEJAS,0,0
B18528,PUNTA DE AGUA,19.100833,-102.663889
B18527,PUNTA DE AGUA,19.098611,-102.666667
B18525,GUARANDICHO,19.134722,-102.455556
B09069,LA RASTRA,0,0
B09068,TEZOCOMA,27.658333,-109.2125
B09067,SAN BERNARDO,0,0
B09066,EL NOVILLO II,0,0
B09065,LOS DATILES,0,0
B09064,CASA BLANCA,0,0
B09063,PUNTA DE AGUA,0,0
B09059,COLONIAS YAQUIS,0,0
B09057,KM. 1 +503,0,0
B09054,NUEVO COLONIAS YAQUIS,0,0
B09045,NACORI,0,0
B09044,KM. 1 +690,0,0
B09043,SERIS SIFON,0,0
B09040,SAN PEDRO,0,0
B09039,TESIA KM. 1 +457,27.171111,-109.358333
B09035,SANTA BARBARA,0,0
B09033,EL OVIACHIC,0,0
B09032,CHICULI,27.776667,-109.904444
B09031,SERIS,0,0
B09028,CHANATE,0,0
B09027,HERMOSILLO,29.073056,-110.925833
B09026,PRINCIPAL,0,0
B09023,LA ANGOSTURA II,0,0
B09022,HORNOS,27.713056,-109.904167
B09018,TRES HERMANOS,0,0
B09017,EL OREGANO,29.229722,-110.706111
B09016,CAMOU,0,0
B09015,EL AGUILA,0,0
B07013,MORELOS,0,0
B450VCV,VICENTE C. VILLASEÑOR,19.938333,-104
B445URE,PRESA UREPETIRO,19.971944,-102.134167
B441TMU,TERCER MUNDO,19.48,-100.2
B440TPX,PRESA TEPUXTEPEC,19.98,-100.230278
B435TPN,TEPETITLAN NUEVA,19.663333,-99.958611
B430TEA,TEPETITLAN ANTIGUA,0,0
B425TEN,PRESA TENASCO,22.173889,-103.197222
B420TAX,PRESA TAXHIMAY,19.835833,-99.385
B418TRC,TARECUATO,0,0
B416VIH,VILLA HIDALGO,26.1,-104.5
B415TAC,TACOTAN,20.035278,-104.32
B410SOL,PRESA SOLIS,20.05,-100.816667
B408STE,PRESA SANTA TERESA,0,0
B407SBY,SANTIAGO BAYACORA,23.873333,-104.673889
B405STR,SANTA ROSA,22.926111,-103.113056
B400SRO,SANTA ROSA,20.910556,-103.711944
B380SAL,LAGUNA SALINILLAS,27.45,-100.383333
B375SAB,PRESA SABANETA,19.619444,-100.670833
B370RDG,PRESA RODRIGUEZ,21.916667,-102.426944
B365RGO,RODRIGO GOMEZ,0,0
B355PUC,PRESA PUCUATO,19.621667,-100.686111
B350PAL,PRESIDENTE ALEMAN,21.649444,-103.339722
B345PEC,PLUTARCO ELIAS CALLES,28.981111,-109.631111
B342PAG,PRESA EL AGUILA,0,0
B185HUA,PRESA HUAPANGO,20.066667,-99.7
B182GDO,GUSTAVO DIAZ ORDAZ,25.855278,-107.911944
B181GBA,GUILLERMO BLAKE AGUILAR,26.083333,-108.316667
B180GUA,PRESA GUARACHA,19.9,-102.7
B145END,PRESA ENDO,20.163889,-99.36
B144ELZ,EMILIO LOPEZ ZAMORA,31.104167,-116.168333
B141TUL,PRESA EL TULE,20.733333,-102.4
B140TIN,EL TINTERO,29.5625,-107.397222
B135ROD,LAGUNA EL RODEO,18.8,-99.4
B130REJ,PRESA EL REJON,28.610556,-106.109722
B125PEJ,PRESA EL PEJO,0,0
B120PRR,PRESA EL PARRAL,26.9,-105.7
B115PAT,EL PALOTE,21.166667,-101.666667
B110NIA,PRESA EL NIAGARA,21.778889,-102.441389
B105MOL,PRESA EL MOLINO,20.1,-99.7
B104ECU,EL CUCHILLO,25.718056,-99.256111
B103MAN,EL MANANTIAL,0,0
B102EST,EL ESTRIBON,21.2,-102.9
B100CHI,PRESA EL CHIQUE,22,-102.889722
B095CTN,PRESA CENTENARIO,20.589444,-100.406667
B090CAZ,EL CAZADERO,23.693056,-103.093611
B086DGZ,PRESA DE GONZALO,20.3,-102.4
B085DAM,PRESA DANXHO,19.9,-99.6
B080CRT,PRESA CUARENTA,21.5,-101.7
B075CUA,PRESA CUAUHTEMOC,30.878333,-111.516667
B070CON,CONSTITUCION 1917,20.418333,-100.0725
B068COM,EL COMAQUITO,30.933333,-110.816667
B065COI,PRESA COINTZIO,19.625,-101.281111
B062CTA,CINCUENTA ANIVERSARIO,22.188611,-102.466944
B060CHH,PRESA CHIHUAHUA,28.569722,-106.166389
B058CEP,JOSE LOPEZ PORTILLO,0,0
B055CLL,PRESA CALLES,22.142222,-102.415556
B050BJU,PRESA BENITO JUAREZ,16.445556,-95.397778
B047CAB,CABORCA,30,-111.1
B046BOC,BENJAMIN ORTEGA,0,0
B045BBD,PRESA BASILIO BADILLO,19.9125,-104.056944
B043ANG,LA ANGOSTURA,19.9125,-104.056944
B042BRJ,BARRAJE DE IBARRA,0,0
B041AMI,LA AMISTAD,29.444167,-101.06
B040ALO,ALVARO OBREGON,0,0
B035AOB,ALVARO OBREGON,27.481389,-109.938056
B030AGO,AGOSTITLAN,19.55,-100.942222
B025ARC,ADOLFO RUIZ CORTINEZ,27.220278,-109.104167
B020ALM,ADOLFO LOPEZ MATEOS,25.090278,-107.383333
B016ABN,ING. AURELIO BENASSINI,24.121667,-106.695
B015ACH,ACHIMEC,22.325833,-103.225833
B010AGZ,ABRAHAM GONZALEZ,28.516667,-107.633333
B006ABR,ABELARDO RODRIGUEZ,21.916667,-102.426944
B005ALR,ABELARDO L. RODRIGUEZ,32.446944,-116.905833
C01001,Aguascalientes (Obs),21.850278,-102.290833
C01003,Calvillo (Smn),21.883333,-102.718889
C01004,Cañada Honda,22.000833,-102.198889
C01005,Presa El Niagara,21.780556,-102.371667
C01006,El Tule (Smn),22.081667,-102.091389
C01007,Jesus Maria (Smn),21.962222,-102.344722
C01008,Puerto De La Concepcion,22.202778,-102.135
C01009,La Labor (Smn),21.962222,-102.694722
C01010,La Tinaja,22.164444,-102.554167
C01011,Malpaso,21.86,-102.663889
C01012,Presa Media Luna,21.794444,-102.801667
C01013,Mesillas,22.313333,-102.165833
C01014,Pabellon Campo Experimental,22.166944,-102.292778
C01015,Palo Alto,21.916389,-101.969444
C01016,Ganaderia Peñuelas,21.710556,-102.282222
C01017,Presa Potrerillos,22.232778,-102.443611
C01018,Presa Calles,22.141389,-102.415278
C01019,Presa Jocoque,22.128056,-102.359444
C01020,Presa La Codorniz,21.996667,-102.674167
C01021,Rancho Viejo,22.123333,-102.511111
C01022,San Bartolo,21.748056,-102.170278
C01023,Calvillo (Dge),21.836667,-102.711667
C01024,San Isidro,21.778611,-102.103889
C01025,San Francisco De Los Romo (Smn),22.077222,-102.271111
C01026,Tepezala,22.223611,-102.168889
C01027,Venadero (Dge),21.877222,-102.463333
C01028,Villa Juarez,22.100833,-102.067778
C01029,Asientos,22.239722,-102.088889
C01030,Aguascalientes,21.895556,-102.308611
C01031,El Novillo,22.018889,-101.999167
C01032,Las Fraguas,22.039167,-101.8925
C01033,Los Conos,21.897778,-101.9925
C01034,Sandovales,21.885,-102.109167
C01035,San Francisco De Los Viveros,21.911944,-102.13
C01036,Santa Rosa,21.816667,-102.3
C01037,"VIÑEDOS RIVIER, J. MARIA",21.983333,-102.416667
C01041,Pabellon De Arteaga (Smn),22.15,-102.283333
C01043,E.T.A. 127 Aguascalientes,21.883333,-102.3
C01044,VIÑEDOS EL MORO,22.25,-102.416667
C01045,El Tule (Dge),22.083056,-102.091111
C01046,La Labor (Dge),21.964444,-102.697222
C01047,Agua Zarca,21.974167,-102.584444
C01048,"CAMPO EXP., PABELLON",22.15,-102.283333
C01053,"PRESA CALLES, R. ROMOS",22.133333,-102.433333
C01057,Venadero (Smn),21.8725,-102.466667
C01062,Arellano,21.801944,-102.273056
C01063,Peñuelas (Smn),21.725,-102.275
C01067,"E.T.A. 241, S. J. GRACIA",22.15,-102.4
C01068,"PRESA O. VIEJA, CALVILLO",21.966667,-102.733333
C01073,La Tinaja,21.809444,-102.129722
C01074,Cieneguilla,21.731111,-102.452778
C01075,Montoro,21.757222,-102.302222
C01076,Los Negritos,21.870556,-102.349167
C01077,El Ocote,21.782778,-102.5175
C01078,El Ocote,21.890278,-102.8325
C01079,Peñuelas (Dge),21.725833,-102.272222
C01080,Presa Canutillo,21.8375,-102.522222
C01081,Rancho Seco,22.088333,-101.967222
C01082,Rincon De Romos,22.231111,-102.315278
C01083,San Francisco De Los Romo (Dge),22.078889,-102.273056
C01084,San Gil,22.208333,-102.022222
C01085,Tepetatillo,22.091111,-102.181389
C01086,"ARELLANO, AGS. (DGE)",21.8,-102.266667
C01087,"SANTA JULIA 107, AGS.",22,-102.283333
C01088,Cosio,22.362778,-102.296944
C01089,Presa 50 Aniversario,22.188611,-102.464167
C01090,Jesus Maria (Dge),21.962222,-102.350556
C01091,Los Alisos,21.742222,-102.716944
C01092,"JALTOMATE, AGS.",22.166667,-102
C01094,El Chayote,22.286111,-102.235833
C01095,Milpillas De Arriba,21.935,-102.550833
LANDR,LOS ANGELES,0,0
C01131,,0,0
C02001,Agua Caliente,32.1075,-116.454167
C02002,Bahia De Los Angeles,28.603889,-113.556111
C02003,Bataquez,32.551111,-115.068889
C02004,Ignacio Zaragoza -Belen-,32.195278,-116.485556
C02005,Boquilla Santa Rosa De La Mision,32.021667,-116.776944
C02006,Chapala,29.488056,-114.363889
C02007,Cerro Prieto (Cfe),32.438056,-115.3875
C02008,Colonia Guerrero,30.716667,-115.983333
C02009,Colonia Juarez,32.298611,-115.016111
C02010,Compostela,31.783333,-115.766667
C02011,Delta,32.353056,-115.189167
C02012,Ejido Jose Maria Morelos,28.3,-114.025833
C02013,Ejido Plan Nacional Agrario,30.67,-115.131111
C02014,El Alamo,31.593333,-116.054444
C02015,El Arco,28.028611,-113.396389
C02016,El Barril,28.3025,-112.878333
C02017,Planta De Bombeo Rosarito,32.327778,-117.047222
C02018,"EL CARRIZO, ENSENADA",31.483333,-115.666667
C02019,El Compadre,32.3375,-116.254167
C02020,El Mayor,32.1275,-115.278056
C02021,El Pinal,32.183333,-116.291667
C02022,El Rosario,30.059444,-115.723333
C02023,El Socorro,30.320556,-115.820556
C02024,El Testerazo,32.296389,-116.534444
C02027,Isla Cedros,28.135,-115.175
C02028,"LA ESPERANZA, ENSENADA",31.383333,-116.166667
C02029,La Providencia,30.968611,-116.156667
C02030,La Puerta,32.543889,-116.678333
C02031,La Rumorosa,32.548611,-116.046389
C02032,Las Escobas,30.579444,-115.937778
C02033,Mexicali (Dge),32.663333,-115.467778
C02034,Mexicali (Smn),32.55,-115.466667
C02035,Ojos Negros,31.911667,-116.264722
C02036,Olivares Mexicanos,32.049167,-116.680833
C02037,Presa Morelos,32.715278,-114.728889
C02038,Presa Rodriguez,32.446944,-116.907778
C02039,Punta Prieta,29.158333,-114.145833
C02040,Rancho Alegre,28.228611,-113.755278
C02041,Nuevo Rosarito,28.634444,-114.017222
C02042,Rosarito,32.287778,-117.001944
C02043,San Agustin,29.9375,-114.966944
C02044,San Borja,28.735278,-113.7525
C02045,San Carlos,31.785278,-116.463611
C02046,San Felipe,31.0275,-114.835278
C02047,San Fernando,29.983333,-115.233333
C02048,San Jose,31.066667,-115.583333
C02049,San Juan De Dios Norte,32.1325,-116.165
C02050,San Juan De Dios Sur,30.184444,-115.1375
C02051,San Luis Baja California,29.727222,-114.710833
C02052,San Luis Gonzaga,30.083333,-114.616667
C02053,San Miguel,28.583333,-113.95
C02054,San Rafael,31.033333,-115.983333
C02055,San Telmo,30.95,-116.1
C02056,San Vicente,31.329167,-116.247778
C02057,Santa Catarina Norte,31.657222,-115.823889
C02058,Santa Catarina Sur,29.721944,-115.130278
C02059,Santa Clara,31.080556,-115.286111
C02060,Santa Cruz,30.878611,-115.627778
C02061,Santa Gertrudis,28.075,-113.091667
C02062,Santa Isabel,31.871111,-115.817222
C02063,Santa Maria Del Mar,30.401667,-115.888333
C02064,Santo Domingo,31.633333,-116.376944
C02065,Santo Tomas,31.791944,-116.406111
C02066,Laguna Hanson A. Sierra De Juarez,32.003611,-115.948333
C02067,Tepic,31.158333,-115.720556
C02068,Tijuana,32.525,-117.041667
C02069,Valle De Las Palmas,32.370278,-116.653611
C02070,Valle Redondo,32.517778,-116.756111
C02071,Colonia Valle De La Trinidad,31.355833,-115.696389
C02072,Presa Emilio Lopez Zamora -Ensenada-,31.895833,-115.597222
C02073,Tijuana (Cfe),32.524167,-117.074167
C02079,El Alamar,31.835556,-116.203889
C02082,"GUERRERO NEGRO, MULEGE",28,-114.033333
C02084,El Progreso,29.9675,-115.190833
C02085,San Regis,28.597222,-113.754722
C02086,Ejido Jacume,32.590556,-116.191667
C02087,Ejido Doctor Oviedo Mota,32.228889,-115.169444
C02088,Ejido Heroes De La Independencia,31.610278,-115.9375
C02089,Ejido Emilio Lopez Zamora,31.104167,-116.168333
C02090,Ejido Erendira,31.274444,-116.392222
C02091,Ejido Ignacio  Lopez Rayon,31.287778,-116.264444
C02092,Ejido San Matias,31.331389,-115.543611
C02093,Ejido Valle De La Trinidad,32.356111,-115.748889
C02094,El Farito,31.983333,-116.666667
C02095,La Bocana De Santo Tomas,29.866667,-115
C02096,La Calentura,31.270278,-116.036944
C02097,Laguna Salada,32.223889,-115.690556
C02098,"NEJI, TECATE",32.583333,-116.183333
C02099,Rancho Los Algodones,30.781389,-115.175
C02100,Ejido Leandro Valle,31.266667,-115.766667
C02101,El Centinela,32.575278,-115.741944
C02102,La Ventana,31.439722,-115.053611
C02103,PDTE. NICOLAS BRAVO,32.2,-115.716667
C02104,El Cipres,31.790278,-116.588056
C02105,San Pedro Martir (Parque Nacional),30.968889,-115.581667
C02106,Maneadero,31.695556,-116.572778
C02107,Percebu,30.885556,-114.779167
C02108,Punta Banda,31.713889,-116.666111
C02109,Santa Rosalita,28.668056,-114.236944
C02110,Guayaquil,29.967222,-115.096944
C02111,Ejido Nuevo Baja California,30.517222,-115.931389
C02112,"ROSARITO, TIJUANA",32.516667,-116.883333
C02114,Ejido Carmen Serdan,32.243611,-116.584444
C02115,"EJIDO MATAMOROS,TIJUANA",32.516667,-116.883333
C02117,RANCHO SAN ANGEL,31.483333,-116.25
C02118,Valle De San Rafael,31.918889,-116.234167
C02119,Cancio,32.309722,-116.6
C02120,Ejido Mexico,31.072222,-116.206111
C02121,El Hongo,32.516389,-116.302778
C02122,Real Del Castillo Viejo,31.951389,-116.745833
C02124,El Carrizo Ii,32.490556,-116.683889
C02128,"SAN RAFAEL, ENSENADA",31.083333,-116.016667
C02131,Ejido Ruben Jaramillo,30.923611,-116.1275
C02132,Ejido Zarahemila,30.690278,-116.006389
C02134,Ejido Cuernavaca,32.561667,-115.305556
C02137,Colonia Mariana,32.258611,-115.322222
C02138,Colonia Siete,32.53,-115.411111
C02139,Colonia Rodriguez,32.418611,-115.036111
C02140,Colonia Zaragoza,32.610278,-115.531111
C02141,Compuerta Benassini,32.570278,-115.110833
C02142,Ejido Guadalajara,32.547778,-114.878611
C02143,Ejido Plan Libertador,32.4,-117
C02144,Ensenada Blanca,28.410556,-113.863889
C02145,Rancho Williams,32.624444,-114.877778
C02146,Colonia San Pedro Martir,31.0375,-115.204167
C02147,"PLANTA TIJUANA, TIJUANA",32.3,-117.033333
C02149,Puertecitos,30.367222,-114.808333
C02150,Punta Final,29.7375,-114.31
C02151,Agua De Chale,30.638056,-114.75
C02152,Ejido Jose Maria Pino Suarez,32.372778,-116.068056
C02153,Ejido Uruapan,31.618611,-116.455
C02154,Colonia Zacatecas,32.060278,-115.059444
C02155,COLONIA CARRANZA,32.166667,-115.15
C02304,,0,0
C03001,Aeropuerto Viejo,24.15,-110.283333
C03002,Bahia Tortugas,27.688889,-114.897222
C03003,Boca Del Salado,23.288611,-109.437778
C03004,Buenavista De Loreto,25.120833,-111.813333
C03005,Cabo San Lucas,22.881944,-109.9125
C03006,Cadege,26.376111,-112.5125
C03007,Caduaño,23.331944,-109.947222
C03008,Comondu,26.058333,-111.825
C03009,El Aguajito,24.838889,-111.127222
C03010,El Alamo,27.1,-112.933333
C03011,El Cajoncito,24.145833,-110.205556
C03012,El Paso De Iritu,24.779722,-111.15
C03013,El Pilar,24.469722,-111.001667
C03014,El Molino,24.840278,-111.783333
C03015,El Rosario,23.861111,-110.655556
C03016,El Rosarito,26.764167,-112.418611
C03017,El Tablon,27.766667,-113.35
C03018,El Triunfo,23.802222,-110.109167
C03019,Guadalupe,26.922222,-112.408333
C03020,Iraky,24.828611,-111.218889
C03021,La Aguja,23.983333,-110.883333
C03022,La Angostura,25.053333,-111.122222
C03023,Lagunillas,24.021667,-110.355278
C03024,La Maquina,25.466667,-111.183333
C03025,La Palma,27.566667,-112.6
C03027,La Poza Grande,25.761111,-112.0375
C03028,La Poza Honda,25.368056,-111.519444
C03029,La Purisima,26.181944,-112.077778
C03030,La Ribera,23.597222,-109.586111
C03031,La Soledad Nte,24.8125,-110.980556
C03032,Las Barracas,23.472222,-109.452778
C03033,Las Cruces,25.397222,-111.755
C03034,Las Lagunas,27.6,-113.566667
C03035,Loreto (Dge),26.012778,-111.343333
C03036,Los Divisaderos,23.893056,-110.143056
C03037,San Juan De Los Planes,23.968056,-109.936111
C03038,Mulege,26.888889,-111.984444
C03039,Ojo De Agua,26.324167,-111.984722
C03041,Patrocinio,26.820833,-112.797222
C03042,Las Pocitas,24.391667,-111.108333
C03043,Puerto Adolfo Lopez Mateos,25.195278,-112.111111
C03045,Puerto San Carlos,24.791667,-112.111111
C03047,Punta Abreojos,26.715556,-113.574167
C03049,San Antonio Sur,23.806944,-110.058333
C03050,San Bartolo,23.741667,-109.840278
C03051,San Felipe,23.108333,-109.854167
C03052,San Ignacio,27.298611,-112.875
C03053,San Jacinto,23.2375,-110.068056
C03054,San Javier,25.865278,-111.544444
C03055,San Jose De Gracia,26.588889,-112.722222
C03056,San Jose Del Cabo,23.069444,-109.706944
C03057,San Juanico,26.256944,-112.482778
C03058,San Pedro,23.925,-110.263889
C03059,,0,0
C03060,Santa Gertrudis,23.533333,-110.074444
C03061,Santa Rosalia (Dge),27.338889,-112.269722
C03062,Santiago,23.482222,-109.718333
C03063,Santo Domingo,25.490278,-111.915278
C03064,Sierra De La Laguna,23.548611,-110.095833
C03065,Tepentu,25.091667,-111.325556
C03066,Todos Santos (Dge),23.448611,-110.223333
C03067,Yeneka,23.270833,-109.779167
C03068,Villa Constitucion,25.032222,-111.670278
C03069,Villa Insurgentes,25.261667,-111.774444
C03070,Vizcaino,27.983333,-114.133333
C03071,"ZONA PILOTO, LORETO",25.2,-111.866667
C03072,El Coyote,26.773611,-111.909722
C03073,Gustavo Diaz Ordaz,27.647222,-113.443056
C03074,La Paz (Dge),24.134722,-110.336111
C03075,San Pedro De La Presa,24.844444,-110.973611
C03076,Todos Santos (Smn),23.406389,-110.201667
C03077,El Carrizal,23.755556,-110.270556
C03084,VILLA INSURGENTES,26.083333,-111.916667
C03092,VILLA CONSTITUCION,25.05,-111.65
C03093,San Bruno,27.154167,-112.152778
C03094,Santa Anita,23.178333,-109.701667
C03095,E.T.A. 184 Villa Insurgentes,25.263889,-111.776389
C03096,Las Cuevas,23.538889,-109.676389
C03097,El Pescadero,23.363889,-110.165278
C03098,Los Dolores,26.526667,-112.653333
C03099,San Juan Londo,26.224722,-111.475
C03100,San Zacarias,27.1375,-112.905556
C03101,Villa Morelos,24.93,-111.628333
C03102,Emiliano Zapata,27.548611,-113.388889
C03103,San Jose De Magdalena,27.061111,-112.238889
MTMNL,"Montemorelos, N.L.",25.174167,-99.833333
C03105,San Ignacio De Los Romero,25.5875,-111.640278
C03106,San Jose Del Pacifico,27.5375,-114.472222
C03107,Santa Agueda,27.26,-112.350833
C03108,Huatamote,25.597222,-111.336111
C03109,La Poza De Leon,25.3625,-111.172222
C03110,Alfredo V. Bonfil,24.148611,-110.567778
C03113,El Conejo,24.073611,-110.997222
C03114,Ensenada De Muertos,23.996944,-109.826667
C03115,Los Laureles,27.6,-113.55
C03116,Los Cerritos,25.188889,-111.411111
C03117,Bahia Asuncion,27.1425,-114.3
C03119,Benito Juarez,27.884722,-113.777778
C03120,Colonia Plutarco Elias Calles,23.220833,-110.144444
C03121,El Datil,26.885,-112.616111
C03122,Guillermo Prieto,27.838889,-113.320833
C03123,Punta Eugenia,27.846389,-115.083333
C03124,Ramaditas,25.122222,-111.954167
C03125,San Agustin,24.158333,-110.923611
C03126,San Antonio De La Sierra,26.520833,-112.504167
C03127,"SAN ESTEBAN, MULEGE",27.483333,-113.383333
C03128,San Luis Gonzaga,24.9075,-111.290556
C03129,San Nicolas,26.543333,-111.549167
C03130,San Ramon,25.279167,-111.285278
C03131,Santa Fe,24.304167,-111.2125
C03133,San Antonio Norte,26.141667,-111.455556
C03134,Los Cantilitos,24.593889,-110.991667
C03135,La Candelaria,23.075,-110.025833
C03136,Los Filos,23.966667,-110.466667
C03137,La Soledad Sur,23.143333,-110.001111
C03138,Ligui,25.734722,-111.269444
C03139,C.E.F. La Paz,23.383333,-110.15
C03140,San Juan De La Costa,24.375,-110.691667
C03141,San Lucas Norte,25.613889,-111.746111
C03142,"LA PINTADA, LA PAZ",23.6,-109.766667
C03143,Las Palmas,23.680556,-109.697222
C03144,Mangle,23.345833,-109.645833
C03145,"SAN SIMON, LA PAZ",23.633333,-109.966667
C03146,Santa Rita,24.590278,-111.463889
C03147,Aguajito,26.2,-112.15
C03148,El Mezquital,27.411111,-112.577778
C03149,San Isidro,23.65,-110.291667
C03150,Tiguana,25.208333,-111.126389
C03151,Pichilingue,24.269444,-110.320833
C03154,Ley Federal De Aguas 5,25.094444,-111.508333
C03155,San Raymundo,26.380556,-112.598611
C03156,San Miguel,26.720833,-112.305556
C03158,San Martin,26.629167,-112.332778
C03162,Las Barrancas,25.001111,-112.197778
C03163,Agua Caliente,23.441111,-109.794444
C03165,Junta De Los Arroyos,23.665278,-110.075
C03166,Pabellon,25.959167,-112.081944
C03167,El Sargento,24.080278,-109.994444
C03168,Loreto (Obs),26.016667,-111.347222
C03170,PUERTO SAN CARLOS (CFE),24.833333,-111.983333
C03171,"ISLA DE CARMEN, COMONDU",25.933333,-111.2
C03172,Guajademi,26.348611,-112.170833
C03173,San Pedrito (Cfe),24.9,-111.25
C03174,Guerrero Negro,27.968056,-114.045833
C03175,La Muela,23.581944,-110.220833
C03176,La Fortuna,24.651389,-111.215278
C03177,Valle Perdido,23.695833,-110.119444
C03178,Santa Ines,23.542222,-110.149167
C03179,Ley Federal De Aguas 4,25.201389,-111.559722
C03180,Ley Federal De Aguas 1,25.335556,-111.639167
C03181,La Nueva California,23.433333,-109.783333
C03182,El Crucero,23.438889,-110.069444
C03183,San Vicente De La Sierra,23.172222,-109.986111
C03184,Josefa Ortiz De Domínguez,25.000556,-111.833889
C03185,Santa Martha,27.548611,-112.975
C04001,Bolonchen,20.003611,-89.7475
C04002,Calkini (Smn),20.36,-90.054167
C04003,Campeche (Obs),19.833333,-90.5
C04004,Candelaria (Smn),18.184444,-91.046111
C04005,Cayo Arcas,20.204167,-91.962222
C04006,Cayo Arenas,22.115278,-91.398611
C04007,El Carmen (Smn),18.653333,-91.760833
C04008,Champoton (Smn),19.35,-90.716667
C04009,Dzibalchen,19.459167,-89.738056
C04010,Escarcega (Smn),18.604444,-90.741111
C04011,Hecelchakan (Dge),20.183333,-90.133333
C04012,Hool,19.5125,-90.410833
C04013,Hopelchen,19.757778,-89.843056
C04014,Isla Arenas,20.690278,-90.4525
C04015,Isla Aguada,18.782222,-91.494444
C04016,Isla Perez,22.3875,-89.671111
C04017,Iturbide,19.578333,-89.600556
C04018,La Esperanza,18.166667,-90.083333
C04020,Miguel Hidalgo,17.983333,-90.833333
